week_start_date,year,week_of_year,ST_max_Tmax,ST_mean_Tmax,ST_min_Tmin,ST_mean_Tmin,ST_mean_Tavg,ST_max_Tdtr,ST_mean_Tdtr,ST_min_Tdtr,ST_max_Pday,ST_mean_Pday,SA_max_Pday,SA_mean_Pday,ST_PRCP_GT1,ST_PRCP_GT10,ST_PRCP_GT30,SA_PRECIP_GT1,SA_PRECIP_GT10,SA_PRECIP_GT30,RA_max_Tair,RA_mean_Tair,RA_min_Tair,RA_max_Tdp,RA_mean_Tdp,RA_min_Tdp,RA_max_RHpc,RA_mean_RHpc,RA_min_RHpc,RA_max_RHsp,RA_mean_RHsp,RA_min_RHsp,RA_min_Tmin,RA_mean_Tmin,RA_max_Tmax,RA_mean_Tmax,RA_max_Tdtr,RA_mean_Tdtr,RA_min_Tdtr,RA_max_Tavg,RA_mean_Tavg,RA_min_Tavg,RA_mean_Pday,RA_max_Pday,ndvi_ne,ndvi_sw,ndvi_nw,ndvi_se
1989-03-19,1989,12,28.9,28.171428571428574,20.0,20.95714285714286,24.585714285714285,8.3,7.214285714285715,6.6,2.3,0.8714285714285713,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,24.04000000000002,23.752857142857156,23.36000000000001,20.20000000000005,19.560000000000027,19.150000000000034,81.35,77.48714285714287,74.92,14.75,14.178571428571429,13.82,22.150000000000034,22.564285714285738,25.95000000000005,25.392857142857167,3.7000000000000455,2.82857142857143,2.3999999999999773,24.30000000000007,23.978571428571463,23.550000000000008,2.7542857142857144,7.1,0.0539,0.1454,,0.1360833
1989-03-26,1989,13,28.3,28.08571428571429,20.0,20.8,24.457142857142856,8.3,7.2857142857142865,6.7,10.4,3.1142857142857143,14.22,2.867142857142857,5.0,1.0,0.0,2.0,1.0,0.0,24.350000000000023,23.468571428571448,22.69,20.470000000000027,18.80571428571431,18.0,81.77,75.29285714285713,70.45,15.0,13.532857142857143,12.83,21.75,22.392857142857167,25.650000000000034,24.76428571428574,2.8999999999999773,2.3714285714285745,1.9000000000000343,24.45000000000005,23.57857142857146,22.70000000000005,3.257142857142857,10.3,0.01696667,0.2092143,0.0016,0.19835
1989-04-02,1989,14,30.6,29.11428571428571,21.1,22.142857142857142,25.61428571428571,9.5,6.971428571428571,4.4,4.1,1.3857142857142857,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,24.86000000000001,24.36857142857145,23.620000000000005,20.970000000000027,20.36000000000002,20.05000000000001,83.2,78.53285714285714,74.78,15.48,14.908571428571431,14.62,22.95000000000005,23.37857142857146,26.650000000000034,25.821428571428594,3.0,2.442857142857138,1.5999999999999657,25.150000000000034,24.600000000000023,23.75,4.747142857142857,14.2,,0.13976670000000002,0.02515,0.1309
1989-04-09,1989,15,30.0,28.942857142857147,21.1,21.928571428571427,25.41428571428571,8.3,7.014285714285715,4.4,5.3,1.3142857142857145,63.9,9.128571428571428,2.0,0.0,0.0,1.0,1.0,1.0,25.170000000000016,24.257142857142885,23.910000000000025,20.80000000000001,20.267142857142876,19.730000000000018,82.22,78.57714285714285,71.95,15.32,14.824285714285717,14.34,22.95000000000005,23.521428571428594,26.45000000000005,25.407142857142876,2.8999999999999773,1.8857142857142841,1.0,25.400000000000034,24.46428571428574,23.850000000000023,2.0142857142857142,3.5,0.04876667,0.12237139999999999,0.05846667,0.0567
1989-04-16,1989,16,32.8,30.628571428571433,20.0,22.057142857142857,26.32857142857143,10.6,8.571428571428573,7.2,1.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.080000000000037,24.621428571428606,23.710000000000036,21.400000000000034,20.478571428571456,19.080000000000037,83.78,77.90857142857143,71.1,15.96,15.045714285714288,13.74,22.95000000000005,23.592857142857174,26.650000000000034,26.064285714285727,3.2999999999999545,2.471428571428557,0.8999999999999773,25.25,24.828571428571454,23.800000000000008,1.4714285714285713,5.6,0.0754,0.1310714,0.08106667,0.1282167
1989-04-23,1989,17,33.3,30.785714285714285,21.7,22.471428571428568,26.628571428571426,9.4,8.314285714285713,7.2,26.4,3.7714285714285714,6.04,0.8628571428571429,1.0,1.0,0.0,1.0,0.0,0.0,25.600000000000023,25.448571428571444,25.29000000000002,21.870000000000005,20.87571428571429,20.25,79.9,76.00285714285714,73.8,16.38,15.42,14.83,23.650000000000034,24.19285714285716,27.550000000000008,27.178571428571452,3.899999999999977,2.9857142857142907,1.8000000000000114,25.95000000000005,25.68571428571431,25.5,0.2871428571428571,1.21,0.0614,0.1590429,0.0614,0.17924289999999998
1989-04-30,1989,18,30.6,29.6,21.7,22.385714285714283,25.985714285714288,7.8,7.214285714285714,6.6,17.8,4.257142857142858,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,25.410000000000025,25.092857142857174,24.530000000000033,21.570000000000054,20.398571428571454,19.75,81.6,75.41142857142857,71.0,16.09,14.958571428571428,14.36,23.850000000000023,24.12142857142859,26.95000000000005,26.36428571428574,2.700000000000045,2.2428571428571495,1.8000000000000114,25.600000000000023,25.242857142857172,24.800000000000008,1.742857142857143,4.2,0.0012,0.1248,0.05945,0.1217143
1989-05-07,1989,19,32.2,30.400000000000002,20.6,22.071428571428573,26.24285714285714,10.0,8.328571428571427,6.1,13.2,2.0714285714285716,10.81,2.2800000000000002,1.0,1.0,0.0,2.0,1.0,0.0,25.530000000000033,25.28571428571431,24.580000000000037,22.550000000000008,20.664285714285736,19.600000000000023,83.9,75.8,70.55,17.09,15.248571428571427,14.25,23.650000000000034,24.05000000000003,27.25,26.650000000000016,3.5,2.5999999999999903,1.5,25.70000000000005,25.350000000000023,24.70000000000005,1.742857142857143,5.0,0.044,0.17224289999999998,0.0566,0.1373286
1989-05-14,1989,20,34.4,33.385714285714286,22.8,23.485714285714288,28.442857142857143,11.6,9.900000000000002,8.9,0.0,0.0,6.12,1.542857142857143,0.0,0.0,0.0,2.0,0.0,0.0,26.68000000000001,26.352857142857165,25.629999999999995,22.620000000000005,22.232857142857167,21.850000000000023,81.97,78.45714285714287,76.65,17.16,16.73,16.36,24.150000000000034,24.87857142857145,28.95000000000005,28.35000000000003,4.699999999999988,3.4714285714285813,2.1000000000000227,26.95000000000005,26.61428571428573,25.900000000000034,0.5428571428571429,3.6,0.08756667,0.24368330000000002,0.10915,0.2067333
1989-05-21,1989,21,35.0,31.571428571428577,22.8,23.242857142857144,27.414285714285715,11.1,8.32857142857143,6.6,16.5,2.9714285714285715,8.24,1.4728571428571429,2.0,1.0,0.0,2.0,0.0,0.0,26.77000000000004,25.892857142857167,24.670000000000016,22.730000000000015,21.660000000000025,20.57000000000005,83.45,77.82428571428571,72.62,17.24,16.165714285714287,15.12,23.75,24.6357142857143,28.850000000000023,27.321428571428587,3.8000000000000114,2.6857142857142873,1.5,26.95000000000005,25.97857142857145,24.5,2.7528571428571427,9.7,0.1126,0.1712857,0.0687,0.17511429999999997
1989-05-28,1989,22,29.4,28.38571428571429,21.7,22.45714285714286,25.414285714285718,7.2,5.928571428571429,3.9,32.8,16.32857142857143,26.24,11.44,6.0,4.0,1.0,5.0,3.0,0.0,25.19,24.37571428571431,23.640000000000047,22.580000000000037,21.967142857142886,21.30000000000001,89.65,86.63714285714286,79.1,17.11,16.477142857142855,15.8,22.650000000000034,23.635714285714318,26.650000000000034,25.321428571428587,2.599999999999966,1.685714285714271,0.9000000000000341,25.55000000000007,24.478571428571456,23.75,20.159999999999997,39.5,0.0501,0.05457143,0.0562,0.05148571
1989-06-04,1989,23,30.6,30.17142857142857,22.8,24.12857142857143,27.17142857142857,7.2,6.042857142857144,5.0,18.3,2.6142857142857143,39.79,6.742857142857143,1.0,1.0,0.0,3.0,1.0,1.0,26.61000000000001,26.245714285714296,25.300000000000008,23.20000000000005,22.581428571428603,21.77000000000004,88.32,80.4857142857143,76.62,17.77,17.080000000000002,16.25,24.45000000000005,25.35000000000003,28.150000000000034,27.650000000000027,2.6000000000000227,2.299999999999995,2.0,26.850000000000023,26.500000000000018,25.45000000000005,1.6857142857142857,7.0,0.007,0.1401571,0.0518,0.13914289999999999
1989-06-11,1989,24,31.1,30.328571428571426,22.2,24.842857142857145,27.557142857142857,7.2,5.485714285714286,3.9,6.9,1.0285714285714287,11.34,2.9271428571428575,1.0,0.0,0.0,2.0,1.0,0.0,26.640000000000047,26.220000000000027,25.650000000000034,22.68000000000001,22.102857142857165,21.0,81.2,78.25428571428571,75.57,17.14,16.582857142857144,15.5,24.650000000000034,25.207142857142873,28.050000000000008,27.492857142857165,3.0,2.285714285714294,1.5999999999999657,26.899999999999977,26.35000000000003,25.45000000000005,1.3285714285714287,3.8,0.183,0.1927286,0.1221,0.2139143
1989-06-18,1989,25,31.7,30.571428571428566,22.8,23.242857142857144,26.928571428571427,8.4,7.328571428571428,6.6,5.3,1.7714285714285711,33.14,10.645714285714286,3.0,0.0,0.0,5.0,2.0,1.0,26.68000000000001,26.170000000000023,25.400000000000034,22.400000000000034,21.70428571428574,21.150000000000034,82.47,76.61428571428571,72.38,16.94,16.21285714285714,15.64,24.350000000000023,25.20714285714288,28.25,27.55000000000002,2.6999999999999886,2.3428571428571394,1.5,26.899999999999977,26.37857142857145,25.650000000000034,2.414285714285714,7.7,-0.0172,0.2206429,0.0107,0.1917
1989-06-25,1989,26,33.3,32.22857142857142,23.9,24.6,28.414285714285718,8.4,7.628571428571428,6.6,30.0,4.285714285714286,15.83,9.963333333333333,1.0,1.0,0.0,3.0,2.0,0.0,27.600000000000023,27.152857142857165,26.550000000000008,23.95000000000005,22.96571428571431,21.68000000000001,84.25,78.14285714285714,72.6,18.57,17.518571428571427,16.16,24.850000000000023,25.77857142857146,29.150000000000034,28.635714285714307,4.300000000000011,2.857142857142849,2.1999999999999886,27.80000000000007,27.20714285714288,26.55000000000007,2.6385714285714283,7.25,-0.0236,0.16468570000000002,0.05565,0.19848570000000001
1989-07-02,1989,27,30.6,30.014285714285712,22.8,23.957142857142856,26.97142857142857,7.8,6.057142857142857,5.5,19.6,5.857142857142857,25.02,10.090000000000002,4.0,1.0,0.0,6.0,3.0,0.0,26.879999999999995,26.084285714285734,25.54000000000002,23.900000000000034,23.017142857142883,21.970000000000027,85.1,83.34142857142857,78.1,18.56,17.562857142857144,16.41,24.45000000000005,25.05000000000002,27.850000000000023,27.064285714285745,2.700000000000045,2.014285714285726,1.2000000000000457,26.800000000000008,26.057142857142885,25.350000000000023,8.102857142857143,14.4,0.0117,0.1251833,0.07354,0.1217333
1989-07-09,1989,28,32.8,30.899999999999995,22.8,24.37142857142857,27.642857142857142,7.8,6.528571428571429,4.4,7.6,2.957142857142857,7.71,1.8842857142857141,4.0,0.0,0.0,2.0,0.0,0.0,27.830000000000037,26.862857142857187,25.52000000000004,24.120000000000005,23.37428571428573,22.18000000000001,85.25,81.44571428571427,75.32,18.76,17.941428571428567,16.68,24.350000000000023,25.635714285714307,29.350000000000023,28.178571428571445,3.6000000000000227,2.5428571428571365,1.8000000000000114,28.050000000000008,26.907142857142876,25.550000000000008,3.3414285714285716,5.6,,0.16595710000000002,0.1212,0.1941143
1989-07-16,1989,29,31.7,31.271428571428572,23.3,24.185714285714287,27.72857142857143,7.8,7.085714285714286,6.1,10.9,3.9571428571428577,4.23,1.7042857142857142,4.0,1.0,0.0,4.0,0.0,0.0,27.11000000000001,26.515714285714303,25.75,23.25,22.77714285714288,22.20000000000005,85.92,80.10857142857142,76.35,17.78,17.302857142857142,16.69,24.850000000000023,25.421428571428596,28.650000000000034,27.807142857142885,3.300000000000012,2.3857142857142923,1.3999999999999773,27.25,26.61428571428574,25.650000000000034,4.414285714285714,12.3,0.10295,0.17442860000000002,0.1048,0.1721714
1989-07-23,1989,30,31.7,31.52857142857143,24.4,25.0,28.257142857142856,7.3,6.528571428571429,6.1,7.1,2.142857142857143,16.87,8.744285714285715,3.0,0.0,0.0,7.0,3.0,0.0,27.20000000000005,26.321428571428594,25.79000000000002,24.25,23.570000000000018,23.080000000000037,87.62,84.93428571428572,82.95,18.92,18.15285714285714,17.61,24.75,25.47857142857144,28.550000000000008,27.39285714285716,2.900000000000034,1.9142857142857193,1.0,27.300000000000008,26.435714285714287,25.649999999999977,8.305714285714284,18.6,,0.15317139999999999,0.0667,0.1515
1989-07-30,1989,31,32.2,31.685714285714287,23.9,24.671428571428574,28.157142857142862,8.3,7.014285714285713,5.6,10.9,2.942857142857143,16.94,5.078571428571429,3.0,1.0,0.0,4.0,2.0,0.0,27.51000000000005,26.68857142857146,26.280000000000033,24.080000000000037,23.601428571428592,22.68000000000001,86.73,83.30142857142856,80.32,18.77,18.234285714285715,17.19,25.350000000000023,25.707142857142873,29.25,27.96428571428573,3.0,2.257142857142859,1.6999999999999886,27.899999999999977,26.83571428571429,26.399999999999977,10.875714285714286,27.1,0.0475,0.1411286,0.02085,0.14155
1989-08-06,1989,32,33.3,31.999999999999996,23.3,24.11428571428571,28.05714285714286,9.4,7.885714285714285,6.7,25.1,3.985714285714286,14.54,2.467142857142857,2.0,1.0,0.0,3.0,1.0,0.0,27.49000000000001,26.845714285714305,26.27000000000004,24.050000000000008,23.080000000000023,22.27000000000004,86.25,80.12285714285714,73.65,18.71,17.67571428571429,16.84,25.25,25.764285714285734,29.25,28.007142857142874,3.7999999999999545,2.242857142857141,1.3999999999999773,27.600000000000023,26.885714285714307,26.20000000000005,4.228571428571429,9.6,0.0715,0.1637286,0.1477,0.1751429
1989-08-13,1989,33,32.2,31.27142857142857,23.9,24.185714285714287,27.72857142857143,7.8,7.0857142857142845,5.5,21.3,5.914285714285714,17.44,8.929999999999998,5.0,1.0,0.0,5.0,3.0,0.0,26.75,26.30714285714287,25.960000000000036,24.230000000000015,23.47142857142859,22.879999999999995,88.38,84.5657142857143,79.95,18.94,18.091428571428573,17.45,25.150000000000034,25.507142857142885,28.25,27.150000000000027,2.1999999999999886,1.6428571428571428,1.1999999999999886,27.149999999999977,26.328571428571447,25.75,8.5,14.6,0.2623,0.13295,0.2078,0.1294
1989-08-20,1989,34,32.2,31.442857142857143,22.8,24.128571428571433,27.8,8.3,7.314285714285714,6.1,60.5,12.128571428571428,31.24,6.51142857142857,5.0,2.0,1.0,5.0,1.0,1.0,27.300000000000008,26.43714285714288,25.95000000000005,23.70000000000005,23.09714285714288,22.300000000000008,87.5,82.1657142857143,74.22,18.36,17.714285714285715,16.85,25.050000000000008,25.435714285714294,28.850000000000023,27.69285714285717,3.400000000000034,2.257142857142875,1.3000000000000114,27.550000000000008,26.564285714285727,25.899999999999977,6.382857142857142,12.9,0.0813,0.126,0.09096667,0.1239714
1989-08-27,1989,35,32.8,31.52857142857143,23.3,24.357142857142858,27.942857142857147,7.8,7.171428571428571,5.6,25.9,5.042857142857143,27.94,11.025714285714285,5.0,1.0,0.0,6.0,4.0,0.0,26.93000000000001,26.471428571428596,25.890000000000047,24.370000000000005,23.410000000000025,22.800000000000008,87.57,83.35142857142857,80.25,19.13,18.035714285714285,17.41,25.050000000000008,25.607142857142872,27.850000000000023,27.29285714285717,1.9000000000000343,1.6857142857142955,1.4000000000000343,26.95000000000005,26.45000000000002,25.899999999999977,12.797142857142857,32.78,0.2189,0.22684290000000001,0.19575,0.23163330000000001
1989-09-03,1989,36,32.2,32.042857142857144,23.3,25.000000000000004,28.528571428571436,8.9,7.042857142857142,5.5,40.9,9.214285714285714,19.99,4.575714285714286,4.0,2.0,1.0,4.0,1.0,0.0,27.600000000000023,27.14571428571431,26.050000000000008,24.18000000000001,23.565714285714307,23.02000000000004,85.82,81.10714285714286,76.7,18.93,18.29,17.72,25.150000000000034,25.835714285714314,30.650000000000034,28.821428571428594,5.5,2.9857142857142827,1.3000000000000114,28.0,27.328571428571454,26.20000000000005,8.4,22.5,0.1206,0.2165571,0.2086,0.2131429
1989-09-10,1989,37,32.8,32.0,23.3,24.25714285714286,28.114285714285717,8.9,7.742857142857143,6.7,30.2,5.742857142857143,36.39,9.512857142857145,3.0,1.0,1.0,3.0,3.0,1.0,27.54000000000002,26.68285714285717,26.070000000000054,24.379999999999995,23.72857142857145,23.02000000000004,87.47,84.0257142857143,79.18,19.16,18.41,17.61,25.150000000000034,25.735714285714305,29.45000000000005,27.992857142857172,3.400000000000034,2.257142857142867,1.3999999999999773,27.75,26.86428571428573,26.25,11.871428571428572,39.2,-0.0044,0.1520143,-0.03713333,0.19488570000000002
1989-09-17,1989,38,33.3,31.114285714285717,22.8,23.88571428571429,27.485714285714288,9.5,7.228571428571429,4.5,224.5,37.42857142857143,105.15,40.57,6.0,3.0,1.0,4.0,2.0,2.0,27.95000000000005,26.70285714285717,25.210000000000036,24.06,23.61428571428574,22.850000000000023,89.2,83.33142857142857,78.8,18.79,18.337142857142858,17.42,24.350000000000023,25.76428571428574,30.050000000000008,27.921428571428596,3.3999999999999773,2.157142857142852,1.1000000000000227,28.350000000000023,26.842857142857163,25.300000000000008,21.82857142857143,98.1,0.0636,0.1229143,0.18145,0.09571429
1989-09-24,1989,39,33.3,31.342857142857138,22.8,23.642857142857146,27.5,10.0,7.7,6.1,3.3,0.9428571428571428,47.94,11.273333333333333,2.0,0.0,0.0,3.0,2.0,1.0,26.650000000000034,26.1214285714286,25.460000000000036,23.650000000000034,22.962857142857168,22.300000000000008,85.05,82.89,79.82,18.29,17.561428571428568,16.88,24.75,25.27857142857145,27.350000000000023,27.007142857142885,2.300000000000012,1.7285714285714318,1.0,26.550000000000008,26.142857142857167,25.600000000000023,6.514285714285713,15.5,0.09615,0.1469667,0.1163,0.13388329999999998
1989-10-01,1989,40,32.8,31.757142857142856,23.3,23.8,27.785714285714285,8.9,7.957142857142856,6.7,1.3,0.39999999999999997,34.09,7.491428571428571,1.0,0.0,0.0,3.0,2.0,1.0,27.29000000000002,26.69142857142859,26.170000000000016,23.340000000000032,22.650000000000034,22.070000000000054,82.23,78.63571428571429,75.75,17.9,17.191428571428574,16.62,24.650000000000034,25.36428571428573,29.45000000000005,28.321428571428594,4.5,2.9571428571428635,1.3999999999999773,27.350000000000023,26.842857142857156,26.100000000000023,2.4142857142857146,4.8,0.18475,0.18285710000000002,0.0956,0.16271429999999998
1989-10-08,1989,41,32.2,31.685714285714283,23.3,23.95714285714286,27.800000000000004,8.4,7.728571428571429,7.2,7.4,2.0,1.46,0.20857142857142857,2.0,0.0,0.0,1.0,0.0,0.0,27.210000000000036,26.578571428571447,25.850000000000023,23.050000000000008,22.44142857142859,21.870000000000005,84.7,78.22714285714287,73.45,17.65,16.990000000000002,16.42,24.850000000000023,25.45000000000002,28.850000000000023,27.907142857142876,4.0,2.4571428571428555,1.3000000000000114,27.350000000000023,26.678571428571452,25.70000000000005,2.2,6.3,0.26115,0.2609286,0.14456,0.26525
1989-10-15,1989,42,31.7,31.357142857142858,22.8,23.32857142857143,27.342857142857145,8.9,8.028571428571428,6.1,6.9,1.2857142857142858,23.31,4.1814285714285715,2.0,0.0,0.0,2.0,1.0,0.0,26.710000000000036,26.582857142857165,26.36000000000001,23.080000000000037,22.400000000000034,21.850000000000023,80.78,77.95,75.43,17.64,16.958571428571428,16.45,24.75,25.435714285714294,28.650000000000034,27.87857142857145,3.5,2.442857142857154,1.8000000000000114,26.900000000000034,26.65714285714287,26.149999999999977,2.2,3.4,0.1243,0.15122860000000002,0.14303329999999997,0.1268143
1989-10-22,1989,43,32.8,31.528571428571432,22.8,24.042857142857144,27.785714285714285,8.9,7.485714285714286,5.5,0.8,0.2285714285714286,17.21,7.24,0.0,0.0,0.0,6.0,2.0,0.0,27.230000000000015,26.647142857142878,25.840000000000032,23.75,23.070000000000025,22.5,84.35,80.94857142857141,78.52,18.45,17.69,17.08,24.850000000000023,25.421428571428596,28.850000000000023,28.107142857142883,3.6000000000000227,2.6857142857142873,1.8000000000000114,27.45000000000005,26.764285714285734,25.850000000000023,2.4857142857142853,4.7,,0.1197857,0.182,0.1568714
1989-10-29,1989,44,30.6,30.17142857142857,22.8,23.728571428571428,26.942857142857143,7.8,6.442857142857142,4.4,19.8,7.471428571428572,68.78,21.06142857142857,6.0,2.0,0.0,5.0,3.0,2.0,26.77000000000004,26.09714285714288,25.590000000000032,23.780000000000033,22.650000000000027,21.150000000000034,86.45,81.39714285714285,75.12,18.45,17.23714285714286,15.72,24.550000000000008,25.264285714285734,27.650000000000034,27.150000000000016,3.1000000000000227,1.8857142857142841,1.0,26.800000000000008,26.207142857142873,25.850000000000023,4.471428571428572,8.3,0.0785,0.1487571,0.1514,0.16585
