week_start_date,year,week_of_year,ST_max_Tmax,ST_mean_Tmax,ST_min_Tmin,ST_mean_Tmin,ST_mean_Tavg,ST_max_Tdtr,ST_mean_Tdtr,ST_min_Tdtr,ST_max_Pday,ST_mean_Pday,SA_max_Pday,SA_mean_Pday,ST_PRCP_GT1,ST_PRCP_GT10,ST_PRCP_GT30,SA_PRECIP_GT1,SA_PRECIP_GT10,SA_PRECIP_GT30,RA_max_Tair,RA_mean_Tair,RA_min_Tair,RA_max_Tdp,RA_mean_Tdp,RA_min_Tdp,RA_max_RHpc,RA_mean_RHpc,RA_min_RHpc,RA_max_RHsp,RA_mean_RHsp,RA_min_RHsp,RA_min_Tmin,RA_mean_Tmin,RA_max_Tmax,RA_mean_Tmax,RA_max_Tdtr,RA_mean_Tdtr,RA_min_Tdtr,RA_max_Tavg,RA_mean_Tavg,RA_min_Tavg,RA_mean_Pday,RA_max_Pday,ndvi_ne,ndvi_sw,ndvi_nw,ndvi_se
1989-05-07,1989,19,32.2,30.4,20.6,22.071428571428577,26.24285714285714,10.0,8.328571428571427,6.1,13.2,2.071428571428572,10.81,2.28,1.0,1.0,0.0,2.0,1.0,0.0,25.530000000000033,25.285714285714306,24.580000000000037,22.550000000000008,20.664285714285732,19.600000000000023,83.9,75.8,70.55,17.09,15.248571428571427,14.25,23.650000000000034,24.050000000000033,27.25,26.650000000000013,3.5,2.5999999999999903,1.5,25.700000000000053,25.350000000000023,24.700000000000053,1.7428571428571429,5.0,0.044000000000000004,0.17224289999999998,0.0566,0.1373286
1989-05-14,1989,20,34.4,33.385714285714286,22.8,23.485714285714288,28.442857142857147,11.6,9.900000000000002,8.9,0.0,0.0,6.12,1.542857142857143,0.0,0.0,0.0,2.0,0.0,0.0,26.68000000000001,26.352857142857165,25.629999999999995,22.620000000000005,22.23285714285717,21.850000000000023,81.97,78.45714285714288,76.65,17.16,16.73,16.36,24.150000000000034,24.878571428571448,28.950000000000053,28.350000000000033,4.699999999999988,3.4714285714285813,2.1000000000000227,26.950000000000053,26.61428571428573,25.900000000000034,0.5428571428571429,3.6,0.08756667,0.2436833,0.10915,0.2067333
1989-05-21,1989,21,35.0,31.571428571428577,22.8,23.242857142857147,27.414285714285718,11.1,8.32857142857143,6.6,16.5,2.9714285714285715,8.24,1.4728571428571429,2.0,1.0,0.0,2.0,0.0,0.0,26.77000000000004,25.89285714285717,24.670000000000016,22.73000000000001,21.660000000000025,20.57000000000005,83.45,77.82428571428571,72.62,17.24,16.165714285714287,15.12,23.75,24.6357142857143,28.850000000000023,27.32142857142859,3.8000000000000114,2.6857142857142877,1.5,26.950000000000053,25.97857142857145,24.5,2.7528571428571427,9.7,0.1126,0.1712857,0.0687,0.17511429999999995
1989-05-28,1989,22,29.4,28.385714285714286,21.7,22.45714285714286,25.414285714285718,7.2,5.928571428571429,3.9,32.8,16.32857142857143,26.24,11.44,6.0,4.0,1.0,5.0,3.0,0.0,25.19,24.375714285714306,23.640000000000054,22.580000000000037,21.967142857142886,21.30000000000001,89.65,86.63714285714286,79.1,17.11,16.477142857142855,15.8,22.650000000000034,23.63571428571432,26.650000000000034,25.32142857142859,2.599999999999966,1.685714285714271,0.9000000000000341,25.55000000000007,24.478571428571453,23.75,20.16,39.5,0.0501,0.05457143,0.0562,0.05148571
1989-06-04,1989,23,30.6,30.17142857142857,22.8,24.12857142857143,27.17142857142857,7.2,6.042857142857144,5.0,18.3,2.6142857142857143,39.79,6.742857142857143,1.0,1.0,0.0,3.0,1.0,1.0,26.61000000000001,26.245714285714296,25.300000000000008,23.200000000000053,22.581428571428603,21.77000000000004,88.32,80.4857142857143,76.62,17.77,17.080000000000002,16.25,24.450000000000053,25.350000000000033,28.150000000000034,27.650000000000034,2.6000000000000227,2.2999999999999954,2.0,26.850000000000023,26.500000000000014,25.450000000000053,1.6857142857142855,7.0,0.006999999999999999,0.1401571,0.0518,0.1391429
1989-06-11,1989,24,31.1,30.328571428571426,22.2,24.842857142857145,27.557142857142853,7.2,5.485714285714287,3.9,6.9,1.0285714285714287,11.34,2.927142857142857,1.0,0.0,0.0,2.0,1.0,0.0,26.640000000000054,26.220000000000034,25.650000000000034,22.68000000000001,22.102857142857165,21.0,81.2,78.25428571428571,75.57,17.14,16.582857142857144,15.5,24.650000000000034,25.207142857142873,28.050000000000008,27.492857142857165,3.0,2.285714285714294,1.5999999999999657,26.899999999999977,26.350000000000033,25.450000000000053,1.3285714285714287,3.8,0.183,0.1927286,0.1221,0.2139143
1989-06-18,1989,25,31.7,30.57142857142857,22.8,23.242857142857147,26.92857142857143,8.4,7.328571428571428,6.6,5.3,1.7714285714285711,33.14,10.645714285714286,3.0,0.0,0.0,5.0,2.0,1.0,26.68000000000001,26.170000000000023,25.400000000000034,22.400000000000034,21.704285714285735,21.150000000000034,82.47,76.61428571428571,72.38,16.94,16.212857142857143,15.64,24.350000000000023,25.207142857142877,28.25,27.55000000000002,2.6999999999999886,2.3428571428571394,1.5,26.899999999999977,26.378571428571448,25.650000000000034,2.4142857142857137,7.7,-0.0172,0.2206429,0.0107,0.1917
1989-06-25,1989,26,33.3,32.22857142857142,23.9,24.6,28.414285714285718,8.4,7.628571428571428,6.6,30.0,4.285714285714286,15.83,9.963333333333333,1.0,1.0,0.0,3.0,2.0,0.0,27.600000000000023,27.152857142857165,26.550000000000008,23.950000000000053,22.965714285714306,21.68000000000001,84.25,78.14285714285714,72.6,18.57,17.518571428571427,16.16,24.850000000000023,25.778571428571464,29.150000000000034,28.635714285714307,4.300000000000011,2.8571428571428483,2.1999999999999886,27.80000000000007,27.207142857142877,26.55000000000007,2.6385714285714283,7.25,-0.0236,0.16468570000000002,0.05565,0.1984857
1989-07-02,1989,27,30.6,30.014285714285712,22.8,23.957142857142852,26.97142857142857,7.8,6.057142857142857,5.5,19.6,5.857142857142858,25.02,10.090000000000002,4.0,1.0,0.0,6.0,3.0,0.0,26.879999999999995,26.08428571428573,25.54000000000002,23.900000000000034,23.017142857142886,21.970000000000027,85.1,83.34142857142857,78.1,18.56,17.562857142857144,16.41,24.450000000000053,25.05000000000002,27.850000000000023,27.064285714285745,2.7000000000000446,2.014285714285726,1.2000000000000457,26.800000000000008,26.057142857142885,25.350000000000023,8.102857142857143,14.4,0.0117,0.1251833,0.07354,0.1217333
1989-07-09,1989,28,32.8,30.899999999999995,22.8,24.37142857142857,27.642857142857146,7.8,6.528571428571429,4.4,7.6,2.957142857142857,7.71,1.884285714285714,4.0,0.0,0.0,2.0,0.0,0.0,27.830000000000037,26.86285714285719,25.52000000000004,24.120000000000005,23.37428571428573,22.18000000000001,85.25,81.44571428571426,75.32,18.76,17.941428571428567,16.68,24.350000000000023,25.635714285714307,29.350000000000023,28.178571428571445,3.6000000000000227,2.5428571428571365,1.8000000000000114,28.050000000000008,26.907142857142876,25.550000000000008,3.341428571428572,5.6,0.057325,0.16595710000000002,0.1212,0.1941143
1989-07-16,1989,29,31.7,31.271428571428572,23.3,24.185714285714287,27.728571428571428,7.8,7.085714285714286,6.1,10.9,3.9571428571428577,4.23,1.7042857142857142,4.0,1.0,0.0,4.0,0.0,0.0,27.11000000000001,26.515714285714306,25.75,23.25,22.777142857142877,22.200000000000053,85.92,80.10857142857142,76.35,17.78,17.302857142857142,16.69,24.850000000000023,25.4214285714286,28.650000000000034,27.807142857142885,3.300000000000012,2.3857142857142923,1.3999999999999773,27.25,26.614285714285735,25.650000000000034,4.414285714285714,12.3,0.10295,0.17442860000000002,0.1048,0.1721714
1989-07-23,1989,30,31.7,31.52857142857143,24.4,25.0,28.257142857142853,7.3,6.528571428571429,6.1,7.1,2.142857142857143,16.87,8.744285714285715,3.0,0.0,0.0,7.0,3.0,0.0,27.200000000000053,26.321428571428594,25.79000000000002,24.25,23.570000000000014,23.080000000000037,87.62,84.93428571428572,82.95,18.92,18.15285714285714,17.61,24.75,25.478571428571442,28.550000000000008,27.39285714285716,2.900000000000034,1.9142857142857197,1.0,27.300000000000008,26.435714285714287,25.649999999999977,8.305714285714284,18.6,0.075225,0.1531714,0.0667,0.1515
1989-07-30,1989,31,32.2,31.685714285714287,23.9,24.67142857142857,28.157142857142862,8.3,7.014285714285713,5.6,10.9,2.9428571428571435,16.94,5.078571428571428,3.0,1.0,0.0,4.0,2.0,0.0,27.51000000000005,26.688571428571464,26.280000000000033,24.080000000000037,23.60142857142859,22.68000000000001,86.73,83.30142857142856,80.32,18.77,18.234285714285715,17.19,25.350000000000023,25.707142857142873,29.25,27.964285714285733,3.0,2.257142857142859,1.6999999999999886,27.899999999999977,26.83571428571429,26.399999999999977,10.875714285714288,27.1,0.0475,0.1411286,0.02085,0.14155
1989-08-06,1989,32,33.3,32.0,23.3,24.114285714285714,28.057142857142857,9.4,7.885714285714285,6.7,25.1,3.9857142857142858,14.54,2.467142857142857,2.0,1.0,0.0,3.0,1.0,0.0,27.49000000000001,26.84571428571431,26.27000000000004,24.050000000000008,23.080000000000023,22.27000000000004,86.25,80.12285714285714,73.65,18.71,17.67571428571429,16.84,25.25,25.76428571428573,29.25,28.007142857142874,3.7999999999999545,2.242857142857141,1.3999999999999773,27.600000000000023,26.885714285714307,26.200000000000053,4.228571428571429,9.6,0.0715,0.1637286,0.1477,0.1751429
1989-08-13,1989,33,32.2,31.271428571428572,23.9,24.185714285714287,27.728571428571428,7.8,7.0857142857142845,5.5,21.3,5.914285714285714,17.44,8.929999999999998,5.0,1.0,0.0,5.0,3.0,0.0,26.75,26.30714285714287,25.960000000000036,24.23000000000001,23.47142857142859,22.879999999999995,88.38,84.5657142857143,79.95,18.94,18.091428571428573,17.45,25.150000000000034,25.507142857142888,28.25,27.150000000000034,2.1999999999999886,1.6428571428571428,1.1999999999999886,27.149999999999977,26.328571428571447,25.75,8.5,14.6,0.2623,0.13295,0.2078,0.1294
1989-08-20,1989,34,32.2,31.442857142857147,22.8,24.128571428571433,27.8,8.3,7.314285714285713,6.1,60.5,12.128571428571426,31.24,6.511428571428571,5.0,2.0,1.0,5.0,1.0,1.0,27.300000000000008,26.437142857142877,25.950000000000053,23.700000000000053,23.097142857142877,22.300000000000008,87.5,82.16571428571429,74.22,18.36,17.714285714285715,16.85,25.050000000000008,25.435714285714287,28.850000000000023,27.69285714285717,3.400000000000034,2.257142857142875,1.3000000000000114,27.550000000000008,26.56428571428573,25.899999999999977,6.382857142857143,12.9,0.0813,0.126,0.09096667,0.1239714
1989-08-27,1989,35,32.8,31.52857142857143,23.3,24.357142857142854,27.942857142857147,7.8,7.171428571428571,5.6,25.9,5.042857142857144,27.94,11.025714285714283,5.0,1.0,0.0,6.0,4.0,0.0,26.93000000000001,26.4714285714286,25.890000000000054,24.370000000000005,23.410000000000025,22.800000000000008,87.57,83.35142857142857,80.25,19.13,18.035714285714285,17.41,25.050000000000008,25.607142857142872,27.850000000000023,27.29285714285717,1.9000000000000343,1.6857142857142955,1.4000000000000343,26.950000000000053,26.45000000000002,25.899999999999977,12.797142857142855,32.78,0.2189,0.2268429,0.19575,0.2316333
1989-09-03,1989,36,32.2,32.042857142857144,23.3,25.000000000000004,28.528571428571443,8.9,7.042857142857143,5.5,40.9,9.214285714285714,19.99,4.575714285714286,4.0,2.0,1.0,4.0,1.0,0.0,27.600000000000023,27.145714285714305,26.050000000000008,24.18000000000001,23.565714285714307,23.02000000000004,85.82,81.10714285714286,76.7,18.93,18.29,17.72,25.150000000000034,25.835714285714317,30.650000000000034,28.821428571428594,5.5,2.9857142857142827,1.3000000000000114,28.0,27.328571428571447,26.200000000000053,8.4,22.5,0.1206,0.2165571,0.2086,0.2131429
1989-09-10,1989,37,32.8,32.0,23.3,24.25714285714286,28.114285714285717,8.9,7.742857142857143,6.7,30.2,5.742857142857143,36.39,9.512857142857145,3.0,1.0,1.0,3.0,3.0,1.0,27.54000000000002,26.68285714285717,26.070000000000054,24.379999999999995,23.72857142857145,23.02000000000004,87.47,84.02571428571429,79.18,19.16,18.41,17.61,25.150000000000034,25.735714285714305,29.450000000000053,27.99285714285717,3.400000000000034,2.2571428571428664,1.3999999999999773,27.75,26.86428571428573,26.25,11.871428571428574,39.2,-0.0044,0.1520143,-0.03713333,0.1948857
1989-09-17,1989,38,33.3,31.114285714285717,22.8,23.885714285714286,27.485714285714288,9.5,7.2285714285714295,4.5,224.5,37.42857142857143,105.15,40.57,6.0,3.0,1.0,4.0,2.0,2.0,27.950000000000053,26.70285714285717,25.210000000000036,24.06,23.614285714285735,22.850000000000023,89.2,83.33142857142856,78.8,18.79,18.337142857142855,17.42,24.350000000000023,25.764285714285737,30.050000000000008,27.9214285714286,3.3999999999999773,2.157142857142852,1.1000000000000227,28.350000000000023,26.842857142857167,25.300000000000008,21.82857142857143,98.1,0.0636,0.1229143,0.18145,0.09571429
1989-09-24,1989,39,33.3,31.342857142857138,22.8,23.642857142857146,27.5,10.0,7.7,6.1,3.3,0.9428571428571428,47.94,11.273333333333332,2.0,0.0,0.0,3.0,2.0,1.0,26.650000000000034,26.1214285714286,25.460000000000036,23.650000000000034,22.96285714285717,22.300000000000008,85.05,82.89,79.82,18.29,17.561428571428568,16.88,24.75,25.27857142857145,27.350000000000023,27.007142857142888,2.300000000000012,1.7285714285714318,1.0,26.550000000000008,26.14285714285717,25.600000000000023,6.514285714285713,15.5,0.09615,0.1469667,0.1163,0.13388329999999998
1989-10-01,1989,40,32.8,31.757142857142853,23.3,23.8,27.785714285714285,8.9,7.957142857142856,6.7,1.3,0.4,34.09,7.491428571428571,1.0,0.0,0.0,3.0,2.0,1.0,27.29000000000002,26.691428571428588,26.170000000000016,23.340000000000032,22.650000000000034,22.070000000000054,82.23,78.63571428571429,75.75,17.9,17.191428571428574,16.62,24.650000000000034,25.36428571428573,29.450000000000053,28.321428571428594,4.5,2.9571428571428635,1.3999999999999773,27.350000000000023,26.84285714285716,26.100000000000023,2.4142857142857146,4.8,0.18475,0.1828571,0.0956,0.16271429999999998
1989-10-08,1989,41,32.2,31.685714285714283,23.3,23.95714285714286,27.800000000000004,8.4,7.7285714285714295,7.2,7.4,2.0,1.46,0.20857142857142855,2.0,0.0,0.0,1.0,0.0,0.0,27.210000000000036,26.578571428571447,25.850000000000023,23.050000000000008,22.441428571428588,21.870000000000005,84.7,78.22714285714288,73.45,17.65,16.990000000000002,16.42,24.850000000000023,25.45000000000002,28.850000000000023,27.907142857142876,4.0,2.4571428571428555,1.3000000000000114,27.350000000000023,26.67857142857145,25.700000000000053,2.2,6.3,0.26115,0.2609286,0.14456,0.26525
1989-10-15,1989,42,31.7,31.357142857142854,22.8,23.32857142857143,27.342857142857145,8.9,8.028571428571428,6.1,6.9,1.2857142857142858,23.31,4.181428571428572,2.0,0.0,0.0,2.0,1.0,0.0,26.710000000000036,26.582857142857165,26.36000000000001,23.080000000000037,22.400000000000034,21.850000000000023,80.78,77.95,75.43,17.64,16.958571428571428,16.45,24.75,25.435714285714287,28.650000000000034,27.878571428571448,3.5,2.442857142857154,1.8000000000000114,26.900000000000034,26.657142857142873,26.149999999999977,2.2,3.4,0.1243,0.15122860000000002,0.14303329999999995,0.1268143
1989-10-22,1989,43,32.8,31.52857142857143,22.8,24.042857142857148,27.785714285714285,8.9,7.485714285714287,5.5,0.8,0.2285714285714286,17.21,7.24,0.0,0.0,0.0,6.0,2.0,0.0,27.23000000000001,26.647142857142878,25.840000000000032,23.75,23.070000000000025,22.5,84.35,80.94857142857141,78.52,18.45,17.69,17.08,24.850000000000023,25.4214285714286,28.850000000000023,28.107142857142886,3.6000000000000227,2.6857142857142877,1.8000000000000114,27.450000000000053,26.76428571428573,25.850000000000023,2.4857142857142853,4.7,0.10139999999999999,0.1197857,0.182,0.1568714
