DATE,YYYY,MM,DD,WEEK_OF_YEAR,CAL_WEEK_OF_YEAR,TMAX,TMIN,TAVG,TDTR,PRCP,SAT_PRECIP,RA_AIR_TEMP,RA_DP_TEMP,RA_REL_HUM,RA_SPEC_HUM,RA_MIN_AIR_TEMP,RA_MAX_AIR_TEMP,RA_PRECIP_AMT,RA_TDTR,RA_TAVG,RA_SAT_PRECIP
1999-01-14,1999,1,14,2,2,,20.0,,,6.1,24.38,23.350000000000023,23.200000000000045,99.15,17.9,22.450000000000045,24.25,34.6,1.7999999999999545,23.350000000000023,24.38
1999-01-15,1999,1,15,3,2,31.0,22.0,26.5,9.0,53.1,31.01,23.57000000000005,22.720000000000027,95.43,17.38,21.850000000000023,27.950000000000045,58.1,6.100000000000023,24.900000000000034,31.01
1999-01-16,1999,1,16,3,2,32.0,21.5,26.8,10.5,0.0,14.4,24.129999999999995,21.470000000000027,88.18,16.1,21.150000000000034,31.55000000000001,0.66,10.399999999999977,26.350000000000023,14.4
1999-01-17,1999,1,17,3,2,32.0,20.6,26.3,11.4,7.1,33.61,25.939999999999998,22.27000000000004,82.78,16.92,21.850000000000023,34.450000000000045,7.56,12.600000000000023,28.150000000000034,33.61
1999-01-18,1999,1,18,3,3,32.8,,,,0.0,,25.340000000000032,23.310000000000002,90.3,18.02,22.450000000000045,31.850000000000023,12.7,9.399999999999977,27.150000000000034,
1999-01-19,1999,1,19,3,3,33.8,21.8,27.8,12.0,11.9,,24.629999999999995,24.07000000000005,97.03,18.95,22.150000000000034,31.55000000000001,15.4,9.399999999999977,26.850000000000023,
1999-01-20,1999,1,20,3,3,31.0,,,,0.0,,24.460000000000036,24.25,98.9,19.08,22.75,26.05000000000001,50.4,3.3000000000000114,24.399999999999977,
1999-01-21,1999,1,21,3,3,,19.7,,,0.5,0.0,21.879999999999995,21.710000000000036,99.15,16.33,21.05000000000001,22.650000000000034,4.4,1.6000000000000227,21.850000000000023,0.0
1999-01-22,1999,1,22,4,3,31.3,21.0,26.1,10.3,0.0,0.0,22.670000000000016,21.840000000000032,95.42,16.56,19.850000000000023,29.950000000000045,4.14,10.100000000000023,24.900000000000034,0.0
1999-01-23,1999,1,23,4,3,32.0,22.0,27.0,10.0,2.0,2.31,23.379999999999995,21.910000000000025,92.52,16.53,21.450000000000045,27.350000000000023,5.7,5.899999999999977,24.400000000000034,2.31
1999-01-24,1999,1,24,4,3,32.0,21.4,26.7,10.6,4.1,12.0,22.720000000000027,22.200000000000045,97.2,16.88,21.350000000000023,23.650000000000034,28.2,2.3000000000000114,22.5,12.0
1999-01-25,1999,1,25,4,4,33.0,21.0,27.0,12.0,41.9,2.29,23.140000000000043,22.57000000000005,96.82,17.24,21.650000000000034,26.650000000000034,1.3,5.0,24.150000000000034,2.29
1999-01-26,1999,1,26,4,4,,22.0,,,35.1,0.48,23.77000000000004,23.360000000000014,97.82,18.18,21.950000000000045,28.350000000000023,14.1,6.399999999999977,25.150000000000034,0.48
1999-01-27,1999,1,27,4,4,31.0,21.8,26.4,9.2,8.9,5.35,23.720000000000027,23.53000000000003,99.2,18.34,22.350000000000023,26.650000000000034,23.9,4.300000000000011,24.5,5.35
1999-01-28,1999,1,28,4,4,31.5,21.6,26.5,9.9,14.0,9.14,22.900000000000034,22.620000000000005,98.35,17.33,20.850000000000023,27.850000000000023,7.1,7.0,24.350000000000023,9.14
1999-01-29,1999,1,29,5,4,31.0,21.4,26.2,9.6,9.9,4.09,22.600000000000023,22.390000000000043,98.9,17.06,20.850000000000023,25.25,11.0,4.399999999999977,23.05000000000001,4.09
1999-01-30,1999,1,30,5,4,31.6,,,,0.0,13.42,22.439999999999998,21.370000000000005,94.22,16.04,19.05000000000001,27.650000000000034,0.9,8.600000000000023,23.350000000000023,13.42
1999-01-31,1999,1,31,5,4,32.2,21.4,26.8,10.8,48.0,27.56,23.02000000000004,21.200000000000045,90.32,15.89,19.55000000000001,28.05000000000001,0.0,8.5,23.80000000000001,27.56
1999-02-01,1999,2,32,5,5,32.2,22.0,27.1,10.2,0.0,16.19,23.79000000000002,22.439999999999998,92.23,17.29,20.450000000000045,29.850000000000023,12.7,9.399999999999977,25.150000000000034,16.19
1999-02-02,1999,2,33,5,5,,21.6,,,3.0,16.83,24.57000000000005,23.129999999999995,92.62,17.86,22.55000000000001,28.850000000000023,1.8,6.300000000000011,25.700000000000045,16.83
1999-02-03,1999,2,34,5,5,35.4,,,,46.0,34.07,23.57000000000005,23.25,98.33,17.99,21.950000000000045,25.05000000000001,16.6,3.099999999999966,23.5,34.07
1999-02-04,1999,2,35,5,5,,21.0,,,58.9,7.45,23.03000000000003,22.74000000000001,98.47,17.41,22.150000000000034,24.75,2.3,2.599999999999966,23.450000000000045,7.45
1999-02-05,1999,2,36,6,5,31.5,21.4,26.5,10.1,0.0,14.16,23.08000000000004,21.28000000000003,90.47,15.98,18.450000000000045,29.650000000000034,3.6,11.199999999999989,24.050000000000068,14.16
1999-02-06,1999,2,37,6,5,,21.7,,,0.0,3.1,23.939999999999998,23.470000000000027,97.43,18.26,21.850000000000023,28.55000000000001,7.2,6.699999999999989,25.200000000000045,3.1
1999-02-07,1999,2,38,6,5,,21.6,,,,9.17,23.400000000000034,23.110000000000014,98.33,17.82,21.650000000000034,26.650000000000034,5.6,5.0,24.150000000000034,9.17
1999-02-08,1999,2,39,6,6,,21.4,,,31.0,31.22,22.5,22.340000000000032,99.05,16.94,21.450000000000045,24.350000000000023,6.9,2.8999999999999773,22.900000000000034,31.22
1999-02-09,1999,2,40,6,6,31.0,21.2,26.1,9.8,15.0,1.62,22.160000000000025,21.860000000000014,98.32,16.46,20.650000000000034,25.05000000000001,3.7,4.399999999999977,22.850000000000023,1.62
1999-02-10,1999,2,41,6,6,30.0,,,,1.0,6.38,22.210000000000036,22.03000000000003,99.15,16.67,19.450000000000045,24.850000000000023,9.5,5.399999999999977,22.150000000000034,6.38
1999-02-11,1999,2,42,6,6,32.0,,,,0.0,13.29,22.710000000000036,22.350000000000023,97.98,17.02,20.450000000000045,26.25,18.4,5.7999999999999545,23.350000000000023,13.29
1999-02-12,1999,2,43,7,6,,21.4,,,2.0,1.01,23.79000000000002,22.700000000000045,94.2,17.36,21.150000000000034,29.75,4.3,8.599999999999966,25.450000000000045,1.01
1999-02-13,1999,2,44,7,6,32.5,21.0,26.8,11.5,52.1,7.23,24.08000000000004,22.30000000000001,91.3,16.97,20.650000000000034,31.25,4.3,10.599999999999966,25.950000000000045,7.23
1999-02-14,1999,2,45,7,6,31.0,21.5,26.2,9.5,14.0,4.19,23.439999999999998,23.30000000000001,99.4,18.04,22.05000000000001,24.850000000000023,27.0,2.8000000000000114,23.450000000000045,4.19
1999-02-15,1999,2,46,7,7,31.0,21.3,26.1,9.7,15.0,10.3,22.620000000000005,21.74000000000001,95.38,16.51,18.75,31.450000000000045,9.24,12.700000000000045,25.100000000000023,10.3
1999-02-16,1999,2,47,7,7,30.5,21.2,25.9,9.3,5.1,3.55,22.910000000000025,22.77000000000004,99.4,17.46,21.75,23.950000000000045,43.5,2.2000000000000455,22.850000000000023,3.55
1999-02-17,1999,2,48,7,7,32.0,,,,0.0,19.09,22.05000000000001,21.700000000000045,98.12,16.36,20.450000000000045,25.450000000000045,3.5,5.0,22.950000000000045,19.09
1999-02-18,1999,2,49,7,7,30.0,,,,1.0,6.24,22.52000000000004,21.900000000000034,96.8,16.59,20.55000000000001,27.05000000000001,4.7,6.5,23.80000000000001,6.24
1999-02-19,1999,2,50,8,7,,,,,0.0,1.15,23.439999999999998,22.850000000000023,96.73,17.52,21.850000000000023,27.850000000000023,4.2,6.0,24.850000000000023,1.15
1999-02-20,1999,2,51,8,7,32.0,,,,,10.74,24.129999999999995,23.24000000000001,95.2,17.95,22.350000000000023,29.950000000000045,7.0,7.600000000000023,26.150000000000034,10.74
1999-02-21,1999,2,52,8,7,,21.0,,,,4.83,25.150000000000034,22.810000000000002,89.35,17.5,22.650000000000034,31.25,4.1,8.599999999999966,26.950000000000045,4.83
1999-02-22,1999,2,53,8,8,32.0,22.0,27.0,10.0,,8.13,23.460000000000036,23.340000000000032,99.45,18.06,22.05000000000001,24.450000000000045,26.6,2.400000000000034,23.25,8.13
1999-02-23,1999,2,54,8,8,,20.8,,,2.0,23.6,22.439999999999998,22.29000000000002,99.2,16.93,21.05000000000001,24.650000000000034,10.2,3.6000000000000227,22.850000000000023,23.6
1999-02-24,1999,2,55,8,8,,,,,0.0,10.07,22.620000000000005,22.400000000000034,98.85,17.11,19.75,28.850000000000023,9.2,9.100000000000023,24.30000000000001,10.07
1999-02-25,1999,2,56,8,8,,21.4,,,14.0,3.61,24.189999999999998,21.83000000000004,88.88,16.4,21.350000000000023,31.05000000000001,2.56,9.699999999999989,26.200000000000045,3.61
1999-02-26,1999,2,57,9,8,33.0,22.0,27.5,11.0,0.0,5.45,25.860000000000014,21.620000000000005,82.62,16.34,21.05000000000001,34.05000000000001,0.1,13.0,27.55000000000001,5.45
1999-02-27,1999,2,58,9,8,35.0,21.0,28.0,14.0,34.0,24.58,26.260000000000048,22.28000000000003,79.78,16.98,21.25,32.450000000000045,5.6,11.200000000000045,26.850000000000023,24.58
1999-02-28,1999,2,59,9,8,,21.2,,,0.5,7.17,26.83000000000004,22.629999999999995,83.38,17.43,21.950000000000045,35.450000000000045,7.8,13.5,28.700000000000045,7.17
1999-03-01,1999,3,60,9,9,33.4,22.2,27.8,11.2,0.0,4.4,25.060000000000002,24.460000000000036,96.75,19.44,22.850000000000023,31.450000000000045,9.9,8.600000000000023,27.150000000000034,4.4
1999-03-02,1999,3,61,9,9,34.2,23.0,28.6,11.2,,1.21,25.590000000000032,24.25,93.0,19.15,23.150000000000034,31.25,7.6,8.099999999999966,27.200000000000045,1.21
1999-03-03,1999,3,62,9,9,33.2,21.2,27.2,12.0,,6.35,24.910000000000025,23.379999999999995,92.1,18.1,23.05000000000001,30.25,5.6,7.199999999999989,26.649999999999977,6.35
1999-03-04,1999,3,63,9,9,32.2,21.0,26.6,11.2,,1.57,24.230000000000018,22.32000000000005,90.65,16.98,20.650000000000034,29.05000000000001,8.2,8.399999999999977,24.850000000000023,1.57
1999-03-05,1999,3,64,10,9,33.8,21.8,27.8,12.0,,3.41,22.129999999999995,21.29000000000002,95.2,15.94,20.150000000000034,26.350000000000023,6.8,6.199999999999989,23.25,3.41
1999-03-06,1999,3,65,10,9,34.0,21.8,27.9,12.2,13.0,13.43,23.189999999999998,22.100000000000023,93.9,16.94,19.350000000000023,34.450000000000045,4.5,15.100000000000023,26.900000000000034,13.43
1999-03-07,1999,3,66,10,9,,22.2,,,18.0,2.69,26.25,21.590000000000032,81.53,16.41,21.55000000000001,34.35000000000002,0.0,12.800000000000011,27.950000000000045,2.69
1999-03-08,1999,3,67,10,10,35.0,21.4,28.2,13.6,0.0,0.42,26.960000000000036,18.180000000000007,62.75,13.24,19.55000000000001,35.05000000000001,0.0,15.5,27.30000000000001,0.42
1999-03-09,1999,3,68,10,10,36.0,22.4,29.2,13.6,,0.53,26.970000000000027,18.55000000000001,65.07,13.59,20.75,36.450000000000045,0.0,15.700000000000045,28.600000000000023,0.53
1999-03-10,1999,3,69,10,10,36.2,22.5,29.4,13.7,,4.89,27.060000000000002,21.860000000000014,73.7,16.89,20.450000000000045,32.650000000000034,6.4,12.199999999999989,26.550000000000068,4.89
1999-03-11,1999,3,70,10,10,30.0,21.5,25.8,8.5,,1.86,24.810000000000002,23.03000000000003,90.8,17.74,22.950000000000045,27.850000000000023,0.3,4.899999999999977,25.400000000000034,1.86
1999-03-12,1999,3,71,11,10,32.0,21.4,26.7,10.6,1.0,3.38,24.900000000000034,22.850000000000023,88.63,17.64,21.350000000000023,34.05000000000001,10.4,12.699999999999989,27.700000000000045,3.38
1999-03-13,1999,3,72,11,10,,21.0,,,4.1,4.55,24.379999999999995,23.970000000000027,97.78,18.8,22.850000000000023,29.150000000000034,12.3,6.300000000000011,26.0,4.55
1999-03-14,1999,3,73,11,10,32.2,21.0,26.6,11.2,21.1,7.45,24.78000000000003,23.650000000000034,94.25,18.43,21.950000000000045,32.05000000000001,6.3,10.099999999999966,27.0,7.45
1999-03-15,1999,3,74,11,11,33.0,21.0,27.0,12.0,0.0,6.79,23.52000000000004,23.25,98.5,18.0,22.05000000000001,25.350000000000023,9.7,3.3000000000000114,23.700000000000045,6.79
1999-03-16,1999,3,75,11,11,,21.0,,,,1.91,22.660000000000025,22.27000000000004,97.8,16.91,20.75,25.350000000000023,23.4,4.600000000000023,23.05000000000001,1.91
1999-03-17,1999,3,76,11,11,32.0,21.0,26.5,11.0,6.1,8.14,22.450000000000045,21.730000000000018,96.12,16.49,19.75,31.450000000000045,3.4,11.700000000000045,25.600000000000023,8.14
1999-03-18,1999,3,77,11,11,,21.0,,,20.1,3.81,23.480000000000018,21.33000000000004,89.58,15.98,20.75,29.650000000000034,9.7,8.900000000000034,25.200000000000045,3.81
1999-03-19,1999,3,78,12,11,,22.0,,,0.0,8.82,24.160000000000025,22.100000000000023,88.72,17.0,18.55000000000001,32.450000000000045,9.0,13.900000000000034,25.5,8.82
1999-03-20,1999,3,79,12,11,34.0,21.0,27.5,13.0,3.0,10.14,25.920000000000016,23.05000000000001,86.67,17.84,22.650000000000034,31.05000000000001,0.7,8.399999999999977,26.850000000000023,10.14
1999-03-21,1999,3,80,12,11,33.8,22.0,27.9,11.8,20.1,33.88,24.710000000000036,22.25,88.3,16.93,22.25,30.75,5.51,8.5,26.5,33.88
1999-03-22,1999,3,81,12,12,34.0,21.0,27.5,13.0,7.1,1.54,25.400000000000034,21.350000000000023,82.2,15.97,20.950000000000045,34.35000000000002,4.9,13.399999999999977,27.650000000000034,1.54
1999-03-23,1999,3,82,12,12,32.0,21.4,26.7,10.6,0.0,1.52,24.02000000000004,23.58000000000004,97.7,18.43,21.350000000000023,27.950000000000045,19.4,6.600000000000023,24.650000000000034,1.52
1999-03-24,1999,3,83,12,12,,21.2,,,0.8,6.84,24.760000000000048,23.52000000000004,93.57,18.25,21.450000000000045,29.25,4.8,7.7999999999999545,25.350000000000023,6.84
1999-03-25,1999,3,84,12,12,34.0,,,,0.0,9.11,24.400000000000034,23.77000000000004,96.57,18.58,22.650000000000034,31.350000000000023,7.36,8.699999999999989,27.0,9.11
1999-03-26,1999,3,85,13,12,35.0,,,,38.1,24.65,24.340000000000032,24.02000000000004,98.23,18.82,23.05000000000001,27.55000000000001,7.5,4.5,25.30000000000001,24.65
1999-03-27,1999,3,86,13,12,33.0,21.7,27.4,11.3,41.9,32.65,25.160000000000025,24.30000000000001,95.43,19.18,22.850000000000023,30.950000000000045,10.8,8.100000000000023,26.900000000000034,32.65
1999-03-28,1999,3,87,13,12,,21.4,,,2.0,2.03,23.180000000000007,23.100000000000023,99.73,17.82,21.850000000000023,25.150000000000034,110.4,3.3000000000000114,23.5,2.03
1999-03-29,1999,3,88,13,13,33.0,22.0,27.5,11.0,0.0,0.85,24.03000000000003,21.370000000000005,87.35,15.99,21.350000000000023,30.75,1.4,9.399999999999977,26.05000000000001,0.85
1999-03-30,1999,3,89,13,13,34.0,22.2,28.1,11.8,0.5,5.55,22.80000000000001,21.5,92.67,16.15,20.55000000000001,26.05000000000001,2.3,5.5,23.30000000000001,5.55
1999-03-31,1999,3,90,13,13,34.2,21.3,27.8,12.9,16.0,20.22,23.120000000000005,20.83000000000004,87.75,15.55,20.650000000000034,28.350000000000023,1.2,7.699999999999989,24.5,20.22
1999-04-01,1999,4,91,13,13,32.8,21.2,27.0,11.6,15.0,38.61,24.49000000000001,22.350000000000023,89.52,17.01,21.850000000000023,29.75,4.4,7.899999999999977,25.80000000000001,38.61
1999-04-02,1999,4,92,14,13,,21.4,,,3.0,15.1,23.24000000000001,23.02000000000004,98.88,17.79,21.25,27.350000000000023,10.8,6.100000000000023,24.30000000000001,15.1
1999-04-03,1999,4,93,14,13,,22.0,,,0.0,18.72,24.010000000000048,23.730000000000018,98.57,18.54,22.650000000000034,27.950000000000045,13.0,5.300000000000011,25.300000000000068,18.72
1999-04-04,1999,4,94,14,13,,21.0,,,9.9,5.83,23.610000000000014,23.55000000000001,99.5,18.22,22.75,24.350000000000023,14.8,1.6000000000000227,23.55000000000001,5.83
1999-04-05,1999,4,95,14,14,,,,,0.0,19.72,23.140000000000043,22.930000000000007,98.95,17.61,21.850000000000023,25.150000000000034,23.4,3.3000000000000114,23.5,19.72
1999-04-06,1999,4,96,14,14,,22.0,,,2.0,0.0,23.660000000000025,23.470000000000027,99.07,18.23,21.650000000000034,29.75,47.7,8.099999999999966,25.700000000000045,0.0
1999-04-07,1999,4,97,14,14,33.0,21.5,27.2,11.5,3.0,4.64,23.730000000000018,23.02000000000004,96.2,17.72,21.75,29.75,10.7,8.0,25.75,4.64
1999-04-08,1999,4,98,14,14,31.0,,,,0.0,6.25,24.170000000000016,23.470000000000027,96.35,18.24,22.150000000000034,28.650000000000034,6.9,6.5,25.400000000000034,6.25
1999-04-09,1999,4,99,15,14,,22.0,,,0.0,15.61,23.629999999999995,23.450000000000045,98.9,18.15,22.25,25.950000000000045,9.3,3.7000000000000455,24.100000000000023,15.61
1999-04-10,1999,4,100,15,14,31.5,,,,0.0,33.53,23.400000000000034,23.07000000000005,98.32,17.82,21.850000000000023,26.650000000000034,10.53,4.800000000000011,24.25,33.53
1999-04-11,1999,4,101,15,14,30.0,21.3,25.6,8.7,14.0,16.27,23.54000000000002,23.05000000000001,97.22,17.69,22.05000000000001,26.350000000000023,4.53,4.300000000000011,24.200000000000045,16.27
1999-04-12,1999,4,102,15,15,,21.0,,,20.1,1.25,23.120000000000005,22.77000000000004,98.1,17.48,21.150000000000034,26.950000000000045,10.8,5.800000000000011,24.050000000000068,1.25
1999-04-13,1999,4,103,15,15,32.8,,,,0.0,4.59,24.660000000000025,22.930000000000007,91.75,17.61,21.55000000000001,30.05000000000001,7.79,8.5,25.80000000000001,4.59
1999-04-14,1999,4,104,15,15,31.0,21.0,26.0,10.0,,9.71,23.08000000000004,22.870000000000005,99.03,17.56,22.150000000000034,24.75,5.9,2.599999999999966,23.450000000000045,9.71
1999-04-15,1999,4,105,15,15,,22.0,,,,3.7,22.600000000000023,21.30000000000001,93.4,15.99,18.450000000000045,29.05000000000001,4.3,10.599999999999966,23.75,3.7
1999-04-16,1999,4,106,16,15,33.6,21.0,27.3,12.6,27.9,20.16,22.33000000000004,22.150000000000034,99.12,16.78,20.650000000000034,24.150000000000034,18.2,3.5,22.400000000000034,20.16
1999-04-17,1999,4,107,16,15,29.0,20.5,24.8,8.5,35.1,0.0,21.5,21.370000000000005,99.48,15.96,19.950000000000045,22.350000000000023,41.5,2.3999999999999773,21.150000000000034,0.0
1999-04-18,1999,4,108,16,15,29.2,18.0,23.6,11.2,34.0,13.22,18.930000000000007,18.77000000000004,99.25,13.55,16.950000000000045,20.450000000000045,11.1,3.5,18.700000000000045,13.22
1999-04-19,1999,4,109,16,16,,18.2,,,0.5,0.0,17.30000000000001,16.650000000000034,96.25,11.8,16.25,19.25,1.0,3.0,17.75,0.0
1999-04-20,1999,4,110,16,16,,17.8,,,0.0,0.0,18.840000000000032,16.730000000000018,89.2,11.98,13.450000000000045,26.650000000000034,0.0,13.199999999999989,20.050000000000068,0.0
1999-04-21,1999,4,111,16,16,30.0,20.0,25.0,10.0,,0.0,20.930000000000007,19.450000000000045,92.12,14.17,18.350000000000023,27.05000000000001,0.2,8.699999999999989,22.700000000000045,0.0
1999-04-22,1999,4,112,16,16,31.0,22.0,26.5,9.0,,13.38,22.310000000000002,20.200000000000045,88.9,14.84,18.950000000000045,27.850000000000023,1.7,8.899999999999977,23.400000000000034,13.38
1999-04-23,1999,4,113,17,16,31.0,21.7,26.4,9.3,2.0,4.47,22.890000000000043,21.120000000000005,90.65,15.74,19.150000000000034,29.450000000000045,5.8,10.300000000000011,24.300000000000068,4.47
1999-04-24,1999,4,114,17,16,32.0,21.0,26.5,11.0,55.1,28.95,23.930000000000007,23.33000000000004,96.95,18.1,21.350000000000023,30.350000000000023,9.4,9.0,25.850000000000023,28.95
1999-04-25,1999,4,115,17,16,31.0,20.5,25.8,10.5,0.0,44.53,24.129999999999995,23.200000000000045,95.12,17.9,21.450000000000045,30.75,11.0,9.299999999999955,26.100000000000023,44.53
1999-04-26,1999,4,116,17,17,,21.4,,,,2.73,23.860000000000014,23.5,98.12,18.29,22.05000000000001,28.05000000000001,12.4,6.0,25.05000000000001,2.73
1999-04-27,1999,4,117,17,17,,21.5,,,,12.93,24.400000000000034,22.950000000000045,92.68,17.6,22.25,28.950000000000045,9.6,6.7000000000000455,25.600000000000023,12.93
1999-04-28,1999,4,118,17,17,32.0,20.8,26.4,11.2,40.9,0.73,24.02000000000004,23.730000000000018,98.4,18.49,22.75,27.25,14.3,4.5,25.0,0.73
1999-04-29,1999,4,119,17,17,31.2,20.6,25.9,10.6,5.1,6.47,23.700000000000045,21.879999999999995,91.12,16.5,21.350000000000023,28.450000000000045,3.3,7.100000000000023,24.900000000000034,6.47
1999-04-30,1999,4,120,18,17,31.5,20.7,26.1,10.8,0.0,18.67,22.870000000000005,22.400000000000034,97.53,17.08,20.650000000000034,26.850000000000023,3.7,6.199999999999989,23.75,18.67
1999-05-01,1999,5,121,18,17,,21.8,,,7.9,49.0,24.260000000000048,21.680000000000007,88.35,16.31,20.650000000000034,31.05000000000001,3.3,10.399999999999977,25.850000000000023,49.0
1999-05-02,1999,5,122,18,17,,21.0,,,4.1,0.0,23.470000000000027,23.170000000000016,98.62,17.9,22.25,25.75,21.3,3.5,24.0,0.0
1999-05-03,1999,5,123,18,18,32.2,21.4,26.8,10.8,4.1,46.18,23.670000000000016,22.930000000000007,96.1,17.59,21.850000000000023,28.25,12.1,6.399999999999977,25.05000000000001,46.18
1999-05-04,1999,5,124,18,18,,21.8,,,0.0,2.47,22.840000000000032,22.680000000000007,99.27,17.35,21.450000000000045,25.850000000000023,6.8,4.399999999999977,23.650000000000034,2.47
1999-05-05,1999,5,125,18,18,33.0,22.4,27.7,10.6,,11.32,23.28000000000003,21.920000000000016,93.17,16.55,21.450000000000045,27.650000000000034,17.7,6.199999999999989,24.550000000000068,11.32
1999-05-06,1999,5,126,18,18,32.8,21.0,26.9,11.8,22.1,19.04,24.890000000000043,21.120000000000005,82.72,15.78,19.650000000000034,32.35000000000002,3.08,12.699999999999989,26.0,19.04
1999-05-07,1999,5,127,19,18,,21.4,,,0.0,27.79,24.060000000000002,23.430000000000007,96.5,18.16,20.55000000000001,29.450000000000045,7.1,8.900000000000034,25.0,27.79
1999-05-08,1999,5,128,19,18,33.0,21.2,27.1,11.8,,3.2,23.170000000000016,22.83000000000004,98.18,17.58,20.350000000000023,26.850000000000023,13.9,6.5,23.600000000000023,3.2
1999-05-09,1999,5,129,19,18,33.0,21.4,27.2,11.6,4.1,19.69,24.03000000000003,22.450000000000045,92.32,17.15,20.350000000000023,30.650000000000034,6.5,10.300000000000011,25.5,19.69
1999-05-10,1999,5,130,19,19,,22.5,,,0.0,5.12,23.430000000000007,23.25,99.05,17.96,21.350000000000023,25.950000000000045,11.4,4.600000000000023,23.650000000000034,5.12
1999-05-11,1999,5,131,19,19,,21.4,,,5.1,13.61,22.879999999999995,22.52000000000004,98.18,17.18,21.25,25.850000000000023,12.2,4.600000000000023,23.55000000000001,13.61
1999-05-12,1999,5,132,19,19,,21.0,,,6.1,47.98,23.02000000000004,22.0,94.73,16.62,21.05000000000001,26.55000000000001,3.3,5.5,23.80000000000001,47.98
1999-05-13,1999,5,133,19,19,30.2,22.0,26.1,8.2,0.0,12.35,23.05000000000001,22.5,97.12,17.14,21.650000000000034,25.850000000000023,14.1,4.199999999999989,23.75,12.35
1999-05-14,1999,5,134,20,19,,21.0,,,7.9,6.2,23.310000000000002,22.700000000000045,96.65,17.32,21.650000000000034,28.55000000000001,9.2,6.899999999999977,25.100000000000023,6.2
1999-05-15,1999,5,135,20,19,31.6,21.2,26.4,10.4,15.0,7.06,23.310000000000002,22.52000000000004,95.92,17.14,21.950000000000045,27.150000000000034,45.61,5.199999999999989,24.550000000000068,7.06
1999-05-16,1999,5,136,20,19,,21.0,,,27.9,0.0,23.05000000000001,20.930000000000007,89.57,15.55,20.75,29.55000000000001,0.9,8.800000000000011,25.149999999999977,0.0
1999-05-17,1999,5,137,20,20,32.0,21.6,26.8,10.4,0.0,5.65,21.77000000000004,21.600000000000023,99.03,16.19,20.75,23.350000000000023,9.43,2.6000000000000227,22.05000000000001,5.65
1999-05-18,1999,5,138,20,20,,21.0,,,,0.0,22.950000000000045,21.600000000000023,93.22,16.23,20.55000000000001,30.05000000000001,3.1,9.5,25.30000000000001,0.0
1999-05-19,1999,5,139,20,20,31.2,21.0,26.1,10.2,55.1,13.02,22.52000000000004,21.850000000000023,96.62,16.47,21.150000000000034,25.55000000000001,5.0,4.399999999999977,23.350000000000023,13.02
